,Date,Open,High,Low,Close,Adj. Close,Change,Volume
93,2025-10-15,380,390,380,380,380,-,113
94,2025-10-13,380,380,380,380,380,-,1956
95,2025-10-10,380,380,380,380,380,0.1176,426
96,2025-10-09,340,340,340,340,340,-,98
97,2025-10-08,340,340,340,340,340,-,230
98,2025-10-07,340,340,340,340,340,-,10
99,2025-10-06,340,340,340,340,340,-,20
100,2025-10-03,340,380,340,340,340,-,25
101,2025-10-02,340,340,340,340,340,-,20
102,2025-10-01,340,340,340,340,340,-,30
103,2025-09-30,340,340,340,340,340,-,30
104,2025-09-29,340,340,340,340,340,-,10
105,2025-09-26,340,340,330,340,340,-,120
106,2025-09-25,340,340,330,340,340,-,20
107,2025-09-24,340,340,340,340,340,-,9
108,2025-09-15,340,340,340,340,340,-,93
109,2025-09-12,340,340,340,340,340,-,35
110,2025-09-11,340,340,340,340,340,-,20
111,2025-09-10,340,400,340,340,340,-0.15,305
112,2025-09-09,400,400,400,400,400,-,95
113,2025-09-08,400,400,340,400,400,-,390
114,2025-09-04,400,400,400,400,400,-,65
115,2025-09-03,400,400,400,400,400,-,175
116,2025-09-02,400,400,400,400,400,-,40
117,2025-09-01,400,400,400,400,400,-,100
118,2025-08-28,400,400,400,400,400,-,10
119,2025-08-27,400,400,400,400,400,-,70
120,2025-08-26,400,400,400,400,400,-,80
121,2025-08-25,400,400,400,400,400,-,120
122,2025-08-22,400,400,400,400,400,-,246
123,2025-08-21,400,400,400,400,400,-,40
124,2025-08-20,400,400,400,400,400,-,157
125,2025-08-19,400,400,400,400,400,-,80
126,2025-08-18,400,405,400,400,400,-,304
127,2025-08-15,400,400,400,400,400,-,55
128,2025-08-14,400,400,400,400,400,-,738
129,2025-08-13,400,420,400,400,400,-,280
130,2025-08-12,400,400,400,400,400,-,99
131,2025-08-11,400,400,400,400,400,-,55
132,2025-08-07,400,400,400,400,400,-,23
133,2025-08-06,400,400,400,400,400,-,250
134,2025-08-04,400,400,400,400,400,-0.0244,2720
135,2025-08-01,410,410,410,410,410,-,20
136,2025-07-31,410,410,410,410,410,-,30
137,2025-07-30,410,410,410,410,410,-,30
138,2025-07-29,410,410,400,410,410,-,228
139,2025-07-28,410,410,410,410,410,0.025,618
