,Date,Open,High,Low,Close,Adj. Close,Change,Volume
321,2024-06-10,558.76,620,610,610,558.76,-,3688
322,2024-06-07,558.76,610,610,610,558.76,-,10
323,2024-06-06,558.76,610,610,610,558.76,-0.0161,1851
324,2024-06-04,567.92,620,620,620,567.92,-,180
325,2024-06-03,567.92,620,620,620,567.92,-0.0159,1122
326,2024-05-31,577.08,630,630,630,577.08,-,10
327,2024-05-29,577.08,630,630,630,577.08,-,10
328,2024-05-27,577.08,630,620,630,577.08,-,570
329,2024-05-20,577.08,630,630,630,577.08,-,50
330,2024-05-17,577.08,630,630,630,577.08,0.0161,610
331,2024-05-15,567.92,620,620,620,567.92,-,330
332,2024-05-13,567.92,620,620,620,567.92,-,100
333,2024-05-08,567.92,620,620,620,567.92,-0.0159,866
334,2024-05-03,577.08,630,630,630,577.08,-,10
335,2024-05-02,577.08,630,620,630,577.08,0.0161,660
336,2024-04-29,567.92,620,620,620,567.92,-,9
337,2024-04-24,567.92,620,620,620,567.92,-,480
338,2024-04-22,567.92,620,620,620,567.92,-0.0159,1150
339,2024-04-05,577.08,630,630,630,577.08,-,100
340,2024-03-20,577.08,630,630,630,577.08,-,20
341,2024-03-14,577.08,630,630,630,577.08,-,70
342,2024-03-08,577.08,630,630,630,577.08,-,110
343,2024-03-07,577.08,630,630,630,577.08,-,10
344,2024-02-29,577.08,630,630,630,577.08,-,250
345,2024-02-28,577.08,630,630,630,577.08,-,76403
346,2024-02-21,577.08,630,630,630,577.08,-,40
347,2024-02-16,577.08,630,630,630,577.08,-,100
348,2024-02-15,577.08,630,630,630,577.08,-,9
349,2024-02-14,577.08,630,630,630,577.08,-,10
350,2024-01-30,577.08,630,630,630,577.08,-,10
351,2024-01-23,577.08,630,630,630,577.08,-,10
352,2024-01-15,577.08,630,630,630,577.08,-,400
353,2024-01-11,577.08,630,630,630,577.08,-,57
354,2023-12-18,577.08,630,630,630,577.08,-,30
355,2023-11-21,577.08,630,630,630,577.08,-,1711
356,2023-11-16,577.08,630,630,630,577.08,-,7
357,2023-11-08,577.08,630,630,630,577.08,-,20
358,2023-11-07,577.08,630,630,630,577.08,-,20
359,2023-11-06,577.08,630,630,630,577.08,-,100
360,2023-10-04,577.08,630,630,630,577.08,-,10
361,2023-09-05,577.08,630,630,630,577.08,-0.087,600
362,2023-08-25,632.04,690,690,690,632.04,-0.0282,40250
363,2023-08-21,650.36,710,710,710,650.36,-,10
364,2023-08-03,650.36,710,710,710,650.36,-,200
365,2023-08-02,650.36,710,710,710,650.36,-0.0897,1000
366,2023-07-28,714.48,780,780,780,714.48,-,10
367,2023-07-24,714.48,780,780,780,714.48,-,30
368,2023-05-03,714.48,780,780,780,714.48,-,100
369,2023-04-19,714.48,780,780,780,714.48,-,500
370,2023-04-04,714.48,780,780,780,714.48,-,30
371,2023-03-14,714.48,780,780,780,714.48,-,20
372,2023-02-06,714.48,780,780,780,714.48,-,10
373,2023-01-20,714.48,780,780,780,714.48,-,20
374,2022-12-30,714.48,780,780,780,714.48,-,500
375,2022-12-23,714.48,780,780,780,714.48,-,100
376,2022-12-12,714.48,780,780,780,714.48,-,10
377,2022-12-02,714.48,780,780,780,714.48,-,10
378,2022-10-10,714.48,780,780,780,714.48,-,3
379,2022-09-21,714.48,780,780,780,714.48,-,100
380,2022-09-19,714.48,780,780,780,714.48,-,120
381,2022-09-16,714.48,780,780,780,714.48,-,10
382,2022-09-05,714.48,780,780,780,714.48,-,10
383,2022-07-25,714.48,780,780,780,714.48,-,10
384,2022-07-15,714.48,780,780,780,714.48,-,10
385,2022-06-30,714.48,780,780,780,714.48,-,70
386,2022-06-27,714.48,780,780,780,714.48,-,70
387,2022-06-22,714.48,780,780,780,714.48,-,20
388,2022-04-05,714.48,780,780,780,714.48,-,10
389,2022-04-04,714.48,780,780,780,714.48,-,20
390,2022-02-14,714.48,780,780,780,714.48,-,500
391,2022-01-10,714.48,780,780,780,714.48,-,5
392,2021-11-11,714.48,780,780,780,714.48,-,10
393,2021-10-12,714.48,780,780,780,714.48,-,30
394,2021-09-01,714.48,780,780,780,714.48,-,10
395,2021-08-09,714.48,780,780,780,714.48,-,10
396,2021-07-29,714.48,780,780,780,714.48,-,100
397,2021-07-27,714.48,780,780,780,714.48,-,10
398,2021-07-26,714.48,780,780,780,714.48,-,60
399,2021-07-12,714.48,780,780,780,714.48,-,20
400,2021-07-01,714.48,780,780,780,714.48,-,20
401,2021-06-28,714.48,780,780,780,714.48,-,600
402,2021-06-25,714.48,780,780,780,714.48,-,20
403,2021-06-18,714.48,780,780,780,714.48,-,10
404,2021-06-01,714.48,780,780,780,714.48,-,20
405,2021-05-28,714.48,780,780,780,714.48,-,10
406,2021-04-19,714.48,780,780,780,714.48,-,20
407,2021-02-09,714.48,780,780,780,714.48,-,100
408,2021-02-03,714.48,780,780,780,714.48,-,100
409,2021-01-21,714.48,780,780,780,714.48,-,20
410,2020-11-10,714.48,780,780,780,714.48,-,800
411,2020-10-26,714.48,780,780,780,714.48,-,260
412,2020-07-17,714.48,780,780,780,714.48,-,135
413,2020-02-14,714.48,780,780,780,714.48,-,2130
414,2020-01-02,714.48,780,780,780,714.48,-,120
415,2019-09-06,714.48,780,780,780,714.48,-,880
416,2019-08-14,714.48,780,780,780,714.48,-0.025,1235
417,2019-05-31,732.8,800,800,800,732.8,-,50
418,2019-03-15,732.8,800,800,800,732.8,-,240
419,2019-02-05,732.8,800,800,800,732.8,-,1846
420,2018-12-17,732.8,800,800,800,732.8,-,550
421,2018-11-26,732.8,800,780,800,732.8,-,58744
422,2018-11-15,732.8,800,750,800,732.8,-,360792
423,2018-08-16,732.8,800,800,800,732.8,-,3011
424,2018-08-15,732.8,800,800,800,732.8,-,90
425,2018-08-14,732.8,800,800,800,732.8,-,528
426,2018-06-22,732.8,800,800,800,732.8,-,263
427,2018-06-21,732.8,800,800,800,732.8,-,5000
428,2018-05-31,732.8,800,800,800,732.8,-0.0361,5000
429,2018-05-21,760.28,830,830,830,760.28,-,1190
430,2018-05-09,760.28,830,820,830,760.28,-,6022
431,2018-04-13,760.28,830,830,830,760.28,-,4
432,2018-04-05,760.28,830,830,830,760.28,-,300
433,2018-02-26,760.28,830,830,830,760.28,-0.0119,2370
434,2018-02-13,769.44,840,840,840,769.44,-,2500
435,2018-01-17,769.44,840,840,840,769.44,-0.0562,3540
436,2017-11-21,815.24,850,850,890,815.24,-,298
437,2017-10-23,815.24,890,850,890,815.24,-,114
438,2017-10-20,815.24,890,850,890,815.24,-,150
439,2017-10-06,815.24,890,890,890,815.24,-,280
440,2017-10-03,815.24,900,890,890,815.24,-,492
